"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","TOBS"
"US1NCWK0312","GARNER 1.8 S, NC US","2021-07-10","0.20",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-07-11","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-07-12","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-07-13","0.33",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-07-15","0.03",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-07-16","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-07-17","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-07-18","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-07-20",,,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-07-21","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-07-26","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-07-28","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-07-30","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-07-31","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-01","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-02","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-03","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-08",,,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-09","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-10","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-11","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-12","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-13","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-14","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-15","0.01",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-16","0.89",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-18",,,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-22","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-23","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-24","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-25","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-26","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-27","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-28","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-29","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-30","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-08-31","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-01","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-02","0.15",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-03","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-04","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-05","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-06","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-07","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-08","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-09","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-10","0.86",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-11","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-12","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-13","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-14","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-15","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-16","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-17","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-18","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-19","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-20","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-21","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-22","0.21",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-23","1.07",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-24","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-25","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-26","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-27","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-28","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-29","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-09-30","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-01","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-02","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-03","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-04","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-05","0.04",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-06","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-07","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-10",,,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-11","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-12","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-13","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-14","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-15","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-16","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-17","0.14",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-18","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-19","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-20","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-21","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-22","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-23","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-24","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-25","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-26","0.78",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-27","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-28","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-10-31","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-01","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-02","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-03","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-04","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-05","0.11",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-06","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-07","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-08","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-09","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-10","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-11","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-12","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-13","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-14","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-15","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-16","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-17","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-18","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-19","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-20","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-21","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-24","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-25","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-26","0.26",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-27","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-28","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-29","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-11-30","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-01","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-02","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-03","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-04","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-05","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-06","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-07","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-11",,,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-12","0.18",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-13","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-14","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-15","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-16","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-17","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-18","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-19","0.29",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-20","0.59",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-21","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-22","0.49",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-23","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-24","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-25","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-26","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-27","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-28","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-29","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2021-12-30","0.44",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-03",,,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-04","0.38",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-05","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-07",,,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-08","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-09","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-10","0.43",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-11","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-12","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-13","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-14","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-15","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-17",,,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-18","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-19","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-20","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-22",,,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-23","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-24","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-25","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-26","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-27","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-28","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-29","0.04",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-30","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-01-31","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-01","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-02","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-03","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-04","0.01",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-05","0.35",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-06","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-07","0.04",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-08","0.77",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-09","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-10","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-11","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-12","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-13","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-14","0.01",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-15","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-16","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-17","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-18","0.24",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-19","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-20","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-21","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-22","0.01",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-23","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-24","0.04",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-02-27","0.02",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-01","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-02","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-03","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-04","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-05","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-06","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-07","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-08","0.08",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-09","0.23",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-10","0.08",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-11","0.03",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-12","0.93",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-13","0.61",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-14","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-15","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-16","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-17","1.34",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-18","0.21",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-19","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-20","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-21","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-22","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-23","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-24","0.09",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-25","0.42",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-26","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-27","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-28","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-29","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-30","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-03-31","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-01","0.84",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-02","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-03","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-04","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-05","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-06","0.49",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-07","0.02",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-08","0.36",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-14",,,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-15","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-16","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-17","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-18","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-19","1.35",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-20","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-21","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-22","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-23","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-24","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-25","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-26","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-27","0.23",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-28","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-29","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-04-30","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-01","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-02","0.32",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-03","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-04","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-05","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-06","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-07","0.16",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-08","0.34",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-09","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-10","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-11","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-12","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-13","0.32",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-15",,,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-16","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-17","1.03",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-18","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-19","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-20","0.67",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-21","0.00",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-23",,,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-24","1.08",,,,
"US1NCWK0312","GARNER 1.8 S, NC US","2022-05-25","0.10",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-04","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-05","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-06","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-07","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-08","0.18",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-09","0.28",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-10","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-11","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-12","0.16",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-13","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-14","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-15","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-16","0.28",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-17","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-18","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-19","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-20","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-21","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-22","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-23","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-24","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-25","0.01",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-26","0.68",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-27","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-28","0.78",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-29","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-30","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-01-31","0.06",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-01","1.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-02","0.01",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-03","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-04","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-05","0.12",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-06","0.07",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-07","0.72",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-08","0.24",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-09","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-10","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-11","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-12","0.89",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-13","0.36",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-14","0.56",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-15","0.44",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-16","1.02",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-17","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-18","0.42",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-19","0.92",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-20","0.01",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-21","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-22","0.04",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-23","0.40",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-24","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-25","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-26","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-27","0.73",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-02-28","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-03-01","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-03-02","0.15",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-03-03","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-03-04","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-03-05","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-03-06","0.00",,,,
"US1NCWK0313","MORRISVILLE 1.4 NW, NC US","2021-03-07","0.00",,,,
